"","ACECAL","ACEMOE","ACRVIR","AROSP1","ANAWRI","AVRSP1","BIDMAG","BIDMIN","BOEFOR","BOOCOM","BOOMON","BOOPUS","BORNIT","BRYAFR","BRYCES","BRYECK","BRYHYP","BRYMYO","BRYPLU","BRYPUS","CAUAMB","CAUBAR","CAUBRA","CAUCUP","CAUFIL","CAUHOL","CAULAN","CAULEN","CAUMEX","CAUPEL","CAURAC","CAUSCA","CAUSER","CAUTAX","CAUURV","CAUWEB","CAUZEH","CHAAER","CHAANT","CHACRA","CHAGRA","CHALIN","CHANAT","CHAROB","CHASP1","CHASPI","CHPSP1","CHAAUR","CHADEL","CHLHIL","CHLSP1","CHLCAE","CLAAFR","CLAALB","CLACAP","CLACAT","CLACOE","CLACON","CLADAL","CHLFER","CLAFLA","CLAISA","CHLLEH","CLALIE","CLAMIR","CLANIG","CLAORD","CLARAD","CLARUG","CLASAV","CLASER","CLACF","CLASP1","CLAVAG","CLAHER","CLASUN","CODCAP","CODCIC","CODDUT","CODEXT","CODFRA","CODINC","CODISA","CODLUC","CODMEG","CODMOZ","CODPAP","CODPEL","CODPLA","CODPOC","CODPOS","CODSPO","CODSTE","CODTEN","DASRAM","DERHOL","DERMAR","DERPRO","DICCAV","DICVER","ENTATR","ENTBUL","ENTCLA","ENTCOM","ENTFLE","ENT IN","ENTLIN","ENTLIN.1","ENTMUL","ENTPRO","ENTTOR","HALSP1","HALSP3","HALCUN","HALGRA","HALTUN","LETINS","MICKRA","NEOANN","NEOBIL","NEODUM","NEOVAN","PEDRYU","PERPER","PSEDEV","UDOJAV","RHITOR","RHIAMB","RHIIMP","RHILUB","RHIRIP","SIPTRO","SPONOV","STRSP1","STRANA","TRIHAI","UDOORI","ULOFLA","ULOSPE","ULVCAP","ULVFAS","ULVLAC","ULVRHA","ULVRIG","ULVSP1","UROMED","VALAEG","VALMAC","VALPAC","ACICRI","ANTLON","ASCSPE","ASPBUL","ASPCOM","ASTBRE","ECTRHO","AXICON","BACANT","BIFBRA","BIFCAP","CARCOS","CARLON","CHNIMP","CHNMIN","CHOCAP","COLSIN","COMSES","CUTMUL","CYSFIB","CYSMYR","CYSTRI","DESFIR","DICAUS","DICDEL","DICLIG","DICMAC","DICSER","DICBAR","DICCER","DICCEY","DICCIL","DICDIC","DICFRI","DICHAM","DICHUM","DICLIT","DICNAE","DICRIG","DICSUH","ECKMAX","ECKRAD","ECTACU","ECTFAS","ECTSIL","ELASPE","ENDBIN","EXAHAR","FELGLO","FELIRR","HALFIL","HINGRA","HINMIT","HINRAL","HINSAN","HORCUN","HYDCLA","IYESTE","LAMPAL","LEADIF","LEPFAS","LEVFIL","LEVNAT","LOBDIC","LOBVAR","MACANG","MYRCAP","MYRABB","MYRPAP","MYRMAG","NEMSUB","OERSCA","PADBOE","PADBOR","PADGYM","PADPLU","PADTET","PAPGRA","PAPLAX","PETFAS","PHLSQU","RALEXP","RALVER","ROSINT","SARILI","SARCRA","SARELE","SARINC","SARLEN","SAROBO","SCYSIM","SPAASP","SPHBRA","SPHNOV","SPHPLU","SPHRIG","SPHTRI","SPLRUG","SPOPED","STIFLA","STOMAR","STOPOL","STRCOD","STRNEM","STRTRA","STYFUN","STYMUL","TURORN","ZEALEI","ZONSUB","ZONTOU","ACASPI","ACRSUB","ACRBRE","ACRCAT","ACRDEN","ACRHLU","ACRMIC","ACRMON","ACRRED","ACRSEC","ACRTEN","ACRNAN","ACRACR","ACRAMP","ACRCIL","ACRDEF","ACRMAC","ACRPRE","ACTFRA","AEODIG","AEOORB","AEOULV","AGLHOO","AGLTRI","AIOPUL","AMALOR","AMARHO","AMOLYC","AMPANC","AMPBEA","AMPBOW","AMPCAP","AMPEPH","AMPRIG","AMPIND","ANOFUR","ANOSEC","ANOTEN","ANTADE","ANTDIM","ANTDIV","ANTELI","ANTHUB","ANTLHE","ANTNEM","ANTPIN","ANTPSE","ANTPTE","ANTSEC","ANTSP1","ANTBRE","ANTELE","ANTSPI","ANTTAS","ANTTOR","ANTVER","APHSKO","APOGRE","APORUS","APOSPA","ARICOL","ARTANC","ARTCAR","ARTCOR","ARTDUT","ARTFIL","ARTFLA","ARTPAL","ASPTAX","AUDBAL","AUDDES","AUDEND","AUDEND.1","AUDOCC","AUDPEC","AUDSPO","BALCAL","BALSER","BALCRO","BANATR","BANSPE","BARCRE","BONHAM","BORREP","BORTEN","BOSHAR","BOSINT","BOSMOR","BOSRAD","BOSSIM","BOSTAN","BOSTEN","BOTPRO","BOTBEC","BOTLEP","BOTMAD","BOTPAU","BOTPIE","BOTPLA","BRAPYG","BRYCER","BRYDEN","CALFIM","CALCAP","CALTIN","CALCOR","CALEXI","CALFUR","CALGRA","CALSP1","CALSTU","CALCON","CALDEN","CALTRI","CALVAR","CALLEP","CALOGA","CARFLA","CARMIN","CARMAI","CAPPHY","CARMOL","CARVIR","CATNIP","CAUUST","CENCLA","CENDIS","CERARE","CERATR","CERBYS","CERCAL","CERCAM","CERCAP","CERCEN","CERCIN","CERCOD","CERCOM","CERDAW","CERDIA","CERGLA","CER LEN","CEROBS","CERPAP","CERPLA","CERPOE","CERSP1","CERSUB","CERTEN","CHABOE","CHAPOC","CHACOM","CHALUM","CHAPAR","CHAVIE","CHEMUL","CHECUL","CHEPRO","CHESAG","CHOTEE","CHOARM","CHOCAP.1","CHODAS","CHOMIN","CHOTHU","CHRORN","CHYCAP","CLATUB","CLAELE","CODNAT","COEBOE","COECLI","COEIRR","COLCAE","COLCON","COLDAV","COLDIC","COLINT","COLMON","COLNEM","COLPAN","COLPLU","COLSER","COLPUL","COLSMI","COLVEL","COMSCI","CORBER","COROFF","CORPRI","COTAMA","CROATT","CROFRA","CRUSP1","CRYLUX","CRYNAT","CRYPAP","DASECH","DASSCO","DASINC","DASPAL","DASCRY","DELPAP","DELESS","DELFLA","DICSTE","DIGSIM","DIGSUB","DIGSUB.1","DIPGOR","DIPPIN","DIPDEN","DUDHAW","EPICEN","EPYCAP","EPYOBT","ERYPOL","ERYCOR","ERYCAR","ERYPLA","ERYSP1","ERYWEL","ERYOBO","EUCDEN","EUCODO","EUPART","EUPFER","EUPPAP","FALRUF","FAUSPI","GALDIE","GALTEN","GALOBT","GALRUG","GAYFLA","GELANT","GELLUB","GELACE","GELLYN","GELMAR","GELSUH","GELINT","GELREP","GELVAR","GELABB","GELMIN","GELPTE","GELAPP","GELARE","GELCAP","GELFOL","GELMIC","GELPRI","GELREP.1","GELVIT","GIBHAW","GIGACI","GIGBRA","GIGINS","GIGMIN","GIGPAX","GIGPIS","GIGPOL","GIGTYS","GLOIYO","GONAFR","GRAACU","GRABEC","GRACAN","GRACAP","GRADEN","GRAGRA","GRAMIL","GRAPRO","GRASAL","GRAFUN","GRALON","GRAFIL","GRALON.1","GRICON","GRISCH","GRISUB","GYMCOM","GYMDIL","GYMGLO","GYMPOL","GYMTET","GYMVER","GYMELE","GYMEVB","HAESP1","HALCOA","HALMAU","HALPOL","HALROS","HALSUB","HALAFR","HALSP1.1","HALDIL","HALDUR","HARBON","HAWVIR","HELPAP","HELFUR","HERMIR","HERAKI","HERCLA","HERDID","HERFAL","HERHER","HERINS","HERPRO","HERSEC","HETARE","HETCRI","HETDUB","HETPEL","HEYGRO","HEYDRI","HILLEC","HILRUB","HOLCAP","HYDONK","HYDPEL","HYDSAM","HYDSUP","HYMVEN","HYMKAL","HYPARE","HYPECK","HYPINT","HYPMUS","HYPROS","HYPSPI","HYPTEN","HYPVIR","HYPANO","HYPBAR","HYPIMP","HYPMIN","INKBEC","JANMER","JANADH","JANAFF","JANCAP","JANINT","JANVER","KALAGA","KALSCH","LAUCON","LAUCOM","LAUDIS","LAUFLE","LAUGLO","LAUNAT","LAUNUD","LAUOBT","LAUPED","LAUPEN","LAUPUM","LAUTEN","LAUMIN","LENLOR","LENNOZ","LEPANA","LEPACE","LEPFER","LEPFOV","LEVJUN","LIACER","LIAVAL","LITSUP","LOMCAP","LOMHUM","LOMAMP","LOMCOR","LOMDIF","LOPLAL","LOPMIN","LOPSP1","LOPCAP","LOPPRO","LOPREP","MARELE","MAZCAP","MAZCON","MEICON","MELFIM","MELSEA","MEMAFR","MERPAP","MESENG","MESERU","MESFUN","MESINC","METFLA","MICEXS","MICGEL","MICGLO","MICAFR","MICBOR","MURPER","MYRECK","MYRLIV","MYRMAR","NEEREP","NEMLAN","NEMPUL","NEOFOS","NEONAT","NEUBIN","NEUFRA","NEUNIG","NIEPIN","NIESER","NOTERI","NOTOVA","ONYPOL","OPHSIM","OSMMEL","OSMOLI","OSMPAP","OSMSER","PACBRA","PACCRY","PACCAR","PACCOR","PERGLO","PEYCAL","PEYCAP","PEYSIM","PEYATR","PEYCON","PEYREP","PHAOLI","PHATOR","PHATRI","PHYBEL","PLABEI","PLAMON","PLASP1","PLAMIN","PLAINT","KUENAT","PLECAL","PLECAR","PLEFIL","PLEHAR","PLEPAT","PLERAM","PLOPAP","PLOABN","PLOAFF","PLOBEC","PLOCOR","PLOCOR.1","PLOGLO","PLOMAX","PLOMIC","PLORIG","PLOSP1","PLOSUH","PLOTEL","PNEAMP","PNECOR","PNEKEA","POLLAC","POLMIN","POLCON","POLINC","POLKOW","POLNAM","POLSCO","POLSVV","POLFLA","POLSP1","POLSUB","POLTEP","POLURB","POLELE","PORAEO","PORCAP","PORCAR","PORGAR","PORSAL","PORSP1","PORSP1.1","ERYBOR","PORHOR","PORTRI","PRIFIL","PRINOD","PTESP1","PTECAE","PTECAL","PTECLO","PTEPAR","PTESP1.1","PTESPI","PTESTA","PTEACI","PTECAP","PTEREC","PTIDIV","PTIHEL","PTIHIL","PTIPEC","PTIPIN","PTIRHO","PTIRUM","PTICOD","PTIGOU","PTIPOL","PTISUB","PUGHAR","PUGPOR","REIPOL","RHANAT","RHOSPO","RHOALC","RHOAFR","RHOREP","RHOFEL","RHOFLO","RHOSP1","RHOHOL","RHONAT","RHOPSE","SAHSUB","SARDEN","SARFIL","SARSCU","SARSTI","SCATSI","SCHELE","SCHOBO","SCHNIC","SCICAP","SCISAL","SEAFAS","SEBFLA","SHEELI","SNODEN","SOLROB","SPODIS","SPOIMP","SPOYEN","SPOEPI","SPOPTY","SPYCUP","SPYFIL","SPYHOR","SPYHYP","SPYPLU","STIINT","STRCAM","STRCOR","STRTEN","STRPAR","STYALS","STYCOR","SYMMAR","SYNPAT","SYRMAC","TAEPER","TAYTEN","THADIC","THADIS","THAPOC","TIFCOD","TIFCYM","TIFSCH","TITPIK","TITWEB","TOLGLO","TREFLA","TREFRA","TRICYL","TRIFRA","VALSEA","VANSPE","VICBAC","WOMKWA","WOMPAC","WRAARG","WRAPUR","WURMIN","ZONSEM"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
"2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
"3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
"4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
"5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","1","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
